	sentence1	sentence2	label	heuristics	example1	example2	split
1236	If Katy had beaten the singer, who thrust the fork into the cake, the child would have slit the envelope.	 The singer thrust the fork into the cake.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1237	If Kyle had avoided the doctor, who shed tears, the director would have burst into the room.	 The doctor shed tears.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1238	If Steven had seen the child, who thrust the fork into the cake, the boy would have shut the door.	 The child thrust the fork into the cake.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	test
1239	If Jason had avoided the director, who let the blinds down, the child would have split the log.	 The director let the blinds down.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1240	If John had respected the man, who upset the boat, the girl could have set the dish on the table.	 The man upset the boat.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1241	If Jack had loved the boy, who hit the ball with the bat, the woman could have let the blinds down.	 The boy hit the ball with the bat.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	test
1242	If Jack had decieved the girl, who spread the rumor, the professor would have read the letter.	 The girl spread the rumor.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1243	If Mary had kicked the dancer, who shut the door, the professor could have put the book on the shelf.	 The dancer shut the door.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1244	If Tom had seen the teacher, who shut the door, the dancer could have hurt others.	 The teacher shut the door.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1245	If Katy had avoided the director, who spread the rumor, the assistant could have let the blinds down.	 The director spread the rumor.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1246	If Mary had seen the dancer, who cast bronze into a statue, the woman could have burst into the room.	 The dancer cast bronze into a statue.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1247	If Jim had avoided the director, who hurt others, the doctor would have hit the ball with the bat.	 The director hurt others.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1248	If Katy had decieved the boy, who spread the rumor, the doctor could have thrust the fork into the cake.	 The boy spread the rumor.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1249	If Jack had avoided the kid, who put the book on the shelf, the worker could have shut the door.	 The kid put the book on the shelf.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1250	If Jason had loved the child, who upset the boat, the doctor could have put the book on the shelf.	 The child upset the boat.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1251	If Katy had avoided the director, who slit the envelope, the man would have put the book on the shelf.	 The director slit the envelope.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1252	If Jenny had respected the woman, who let the blinds down, the girl would have cast bronze into a statue.	 The woman let the blinds down.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1253	If Ben had met the athlete, who slit the envelope, the child would have let the blinds down.	 The athlete slit the envelope.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1254	If Jack had comforted the manager, who hit the ball with the bat, the woman could have split the log.	 The manager hit the ball with the bat.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1255	If Bob had respected the stranger, who shed tears, the dancer would have thrust the fork into the cake.	 The stranger shed tears.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1256	If Tom had found the dancer, who read the letter, the manager would have spread the rumor.	 The dancer read the letter.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1257	If Kyle had comforted the doctor, who burst into the room, the athlete could have shut the door.	 The doctor burst into the room.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1258	If Katy had decieved the boy, who burst into the room, the singer could have split the log.	 The boy burst into the room.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1259	If Ben had met the doctor, who set the dish on the table, the girl would have read the letter.	 The doctor set the dish on the table.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1260	If Katy had avoided the girl, who cast bronze into a statue, the child could have hurt others.	 The girl cast bronze into a statue.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1261	If Katy had found the athlete, who shut the door, the director could have shed tears.	 The athlete shut the door.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1262	If Ben had found the assistant, who hurt others, the athlete would have read the letter.	 The assistant hurt others.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1263	If Steven had met the teacher, who upset the boat, the dancer could have shut the door.	 The teacher upset the boat.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1264	If Bob had decieved the worker, who set the dish on the table, the woman could have shut the door.	 The worker set the dish on the table.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1265	If Kyle had comforted the teacher, who read the letter, the man could have spread the rumor.	 The teacher read the letter.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
1266	If Kyle had chased the girl, who shut the door, the doctor would have hit the ball with the bat.	 The girl shut the door.	entailment	 -	 The doctor comma who cut the tree comma burst into the room.	 The doctor cut the tree.	train
